x,y
3935.519,100.6259
3936,100.6228
3936.483,100.6168
3936.965,100.6082
3937.447,100.5978
3937.929,100.5871
3938.411,100.5778
3938.893,100.5716
3939.375,100.5699
3939.857,100.5731
3940.34,100.581
3940.822,100.592
3941.304,100.6045
3941.786,100.6163
3942.268,100.6259
3942.75,100.6322
3943.232,100.6351
3943.714,100.6351
3944.197,100.6325
3944.679,100.6281
3945.161,100.6224
3945.643,100.6156
3946.125,100.6082
3946.607,100.6008
3947.089,100.5942
3947.571,100.5888
3948.053,100.5854
3948.536,100.5843
3949.018,100.5855
3949.5,100.5887
3949.982,100.5938
3950.464,100.6002
3950.946,100.6078
3951.428,100.616
3951.91,100.6243
3952.393,100.6323
3952.875,100.6391
3953.357,100.6443
3953.839,100.6473
3954.321,100.6482
3954.803,100.647
3955.285,100.6444
3955.767,100.6408
3956.25,100.6368
3956.732,100.6328
3957.214,100.629
3957.696,100.6257
3958.178,100.6227
3958.66,100.6203
3959.142,100.6183
3959.624,100.6172
3960.106,100.6172
3960.589,100.6187
3961.071,100.6219
3961.553,100.6265
3962.035,100.632
3962.517,100.6369
3962.999,100.6399
3963.481,100.6394
3963.963,100.6344
3964.446,100.6248
3964.927,100.6114
3965.41,100.5959
3965.892,100.5806
3966.374,100.5677
3966.856,100.5588
3967.338,100.5545
3967.82,100.5544
3968.302,100.5574
3968.784,100.5623
3969.267,100.568
3969.749,100.5738
3970.231,100.5792
3970.713,100.5841
3971.195,100.5883
3971.677,100.5913
3972.159,100.5928
3972.641,100.5922
3973.124,100.5895
3973.606,100.5852
3974.088,100.5803
3974.57,100.5758
3975.052,100.5731
3975.534,100.5727
3976.016,100.5751
3976.498,100.5801
3976.98,100.5868
3977.463,100.5942
3977.945,100.6012
3978.427,100.6067
3978.909,100.6098
3979.391,100.6101
3979.873,100.6083
3980.355,100.6052
3980.837,100.6023
3981.32,100.6013
3981.802,100.6032
3982.284,100.6084
3982.766,100.6159
3983.248,100.6245
3983.73,100.6324
3984.212,100.6379
3984.694,100.6403
3985.177,100.6394
3985.659,100.6358
3986.141,100.6304
3986.623,100.6241
3987.105,100.6172
3987.587,100.6098
3988.069,100.6018
3988.551,100.5932
3989.033,100.5842
3989.516,100.5752
3989.998,100.5672
3990.48,100.561
3990.962,100.5574
3991.444,100.5571
3991.926,100.5605
3992.408,100.5678
3992.89,100.5785
3993.373,100.5919
3993.854,100.6064
3994.337,100.6205
3994.819,100.6322
3995.301,100.6405
3995.783,100.6448
3996.265,100.6456
3996.747,100.6439
3997.229,100.6409
3997.711,100.6378
3998.194,100.6346
3998.676,100.6313
3999.158,100.6274
3999.64,100.6222
4000.122,100.6162
